10961,91.5,83.0,0.822,0.870,86.0,82.5,13.80,3062,42.40,16,163,0.876,0.00,0.00,,,96.80,1032,50.00,42.0,42.0,6.74,4.80,52.20,1.17,10.94,269
11052,91.5,83.0,0.822,0.863,86.0,81.5,13.80,3057,42.40,16,163,0.876,0.00,0.00,,,96.80,1032,50.00,42.0,42.0,6.69,4.87,52.20,1.19,10.94,269
11133,91.5,83.0,0.815,0.877,85.0,83.0,13.80,3067,42.40,16,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.68,4.88,52.20,1.19,10.94,269
11211,92.0,83.0,0.822,0.877,86.5,83.0,13.80,3069,42.03,16,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.69,4.88,52.82,1.17,10.94,269
11293,92.0,83.0,0.822,0.877,86.5,82.5,13.80,3077,42.03,16,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.69,4.87,52.82,1.17,10.94,269
11371,92.0,83.0,0.822,0.870,86.5,82.5,13.80,3091,42.03,16,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.68,4.90,52.82,1.19,10.94,269
11453,92.0,83.0,0.822,0.870,86.5,81.5,13.80,3084,42.03,16,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.66,4.87,52.82,1.19,10.94,269
11530,92.0,83.0,0.822,0.870,86.5,82.0,13.70,3106,42.40,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.72,4.83,52.82,1.19,10.94,269
11612,92.0,82.5,0.815,0.877,85.5,82.0,13.70,3100,41.67,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.66,4.82,52.82,1.19,10.94,269
11690,92.5,82.0,0.815,0.870,85.5,81.5,13.80,3118,41.67,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.66,4.77,53.44,1.19,10.94,269
11772,92.0,82.5,0.815,0.877,85.5,82.5,13.70,3103,41.67,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.65,4.80,53.44,1.19,10.94,269
11850,92.5,82.0,0.815,0.884,86.0,83.0,13.70,3127,41.30,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.63,4.77,53.44,1.17,10.55,269
11932,92.0,82.0,0.815,0.877,85.5,82.0,13.70,3126,41.30,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.55,4.72,53.44,1.15,10.55,269
12011,92.0,81.5,0.808,0.870,85.5,81.0,13.70,3119,40.93,16,163,0.875,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.52,4.71,53.44,1.17,10.55,269
12101,88.5,77.0,0.822,0.870,81.5,75.0,13.80,3128,35.39,14,163,0.890,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.03,3.32,53.44,1.07,8.20,269
12183,88.0,76.5,0.788,0.842,77.5,71.5,13.80,3134,34.65,14,163,0.892,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.07,3.54,53.44,1.07,8.98,269
12261,89.0,77.5,0.801,0.890,80.5,77.0,13.80,3139,36.13,15,163,0.888,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.43,3.85,53.44,1.11,9.38,269
12343,89.5,78.5,0.836,0.918,84.5,81.5,13.80,3141,37.24,15,163,0.885,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.68,4.01,53.44,1.11,9.38,269
12445,90.0,78.5,0.842,0.911,86.0,81.0,13.80,3138,37.24,15,163,0.883,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.72,4.03,53.44,1.11,9.38,269
12531,90.0,78.5,0.836,0.897,85.0,79.5,13.80,3145,37.24,15,163,0.883,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,5.74,4.09,54.06,1.13,9.77,269
12613,91.5,79.5,0.836,0.911,87.5,81.0,13.80,3145,39.82,17,163,0.876,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,6.63,4.58,54.06,1.21,12.89,269
12703,94.0,84.0,0.842,0.911,90.5,87.5,13.80,3179,44.99,19,163,0.873,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,8.00,5.78,54.06,1.27,13.67,269
12781,94.5,85.0,0.829,0.897,89.5,87.5,13.80,3161,49.04,20,163,0.873,0.00,0.00,,,95.00,1032,50.00,42.0,42.0,8.74,6.42,54.06,1.35,16.02,269
12850,96.0,86.5,0.808,0.856,89.0,84.0,13.70,3198,52.73,22,163,0.873,0.00,0.00,,,95.00,1032,50.00,41.5,41.5,9.68,7.18,54.68,1.43,17.58,269
12920,96.5,86.5,0.822,0.856,90.5,86.0,13.80,3191,58.27,25,163,0.873,0.00,0.00,,,95.00,1032,50.00,41.0,40.0,10.85,7.90,54.68,1.52,20.31,269
12994,97.0,87.0,0.822,0.849,91.5,85.5,13.70,3216,60.11,27,163,0.873,0.00,0.00,,,95.00,1032,50.00,40.0,40.0,10.89,8.84,54.68,1.60,22.66,269
13072,97.5,85.5,0.822,0.877,90.5,86.5,13.70,3237,63.80,28,163,0.869,0.00,0.00,,,95.00,1032,50.00,39.0,37.5,11.68,9.03,55.30,1.66,22.66,269
13153,97.5,85.0,0.822,0.890,92.5,87.5,13.70,3242,65.28,29,163,0.868,0.00,0.00,,,95.00,1032,50.00,38.0,37.5,11.98,9.55,55.30,1.70,25.39,269
13231,99.5,85.0,0.829,0.890,95.5,87.5,13.70,3275,69.34,32,163,0.864,0.00,0.00,,,95.00,1032,50.00,36.5,34.0,13.39,10.51,55.92,1.82,26.95,269
13313,99.5,85.0,0.822,0.890,94.5,87.5,13.70,3279,70.82,32,163,0.864,0.00,0.00,,,95.00,1032,50.00,35.5,33.0,13.09,10.97,55.92,1.84,26.95,269
13391,99.5,84.5,0.801,0.877,92.5,86.0,13.70,3303,71.92,33,163,0.863,0.00,0.00,,,95.00,1032,50.00,35.5,33.0,13.27,10.87,56.54,1.87,28.52,269
13473,99.5,83.0,0.801,0.870,92.0,83.5,13.70,3326,73.03,34,163,0.863,0.00,0.00,,,95.00,1032,50.00,34.5,32.0,13.44,11.14,56.54,1.89,28.52,269
13563,99.0,81.5,0.822,0.884,94.5,83.5,13.70,3342,74.88,35,163,0.863,0.00,0.00,,,95.00,1032,50.00,33.5,31.0,13.93,11.09,57.17,1.95,30.86,269
13641,100.0,81.5,0.822,0.884,95.5,81.5,13.70,3377,78.93,38,165,0.861,0.00,0.00,,,95.00,1032,50.00,30.5,29.0,15.26,12.48,57.17,2.05,32.81,269
13723,100.5,81.5,0.795,0.870,92.5,82.5,13.70,3393,80.04,38,163,0.861,0.00,0.00,,,95.00,1024,50.00,30.5,28.5,15.15,12.12,57.79,2.09,33.20,269
13813,102.0,82.0,0.815,0.877,97.5,83.0,13.70,3427,84.47,42,163,0.854,0.00,0.00,,,93.20,1024,50.00,30.0,29.0,16.85,13.73,58.41,2.25,38.67,269
13911,102.0,88.5,0.815,0.890,97.5,92.5,13.70,3461,90.00,45,165,0.851,0.00,0.00,,,93.20,1032,50.00,28.5,29.5,17.74,15.34,59.03,2.36,40.63,269
13993,102.5,90.0,0.795,0.815,95.5,86.0,13.70,3489,90.37,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,28.5,30.0,17.57,15.69,59.65,2.40,40.63,269
14071,103.0,86.0,0.801,0.836,97.0,86.5,13.70,3746,87.79,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,30.0,31.0,17.07,13.94,60.27,2.40,40.63,269
14153,102.5,89.0,0.801,0.849,96.5,89.0,13.70,3494,90.00,46,163,0.851,0.00,0.00,,,93.20,1024,50.00,29.0,30.0,17.50,15.36,60.89,2.40,40.63,269
14231,102.5,89.0,0.815,0.863,98.0,90.0,13.70,3584,90.00,46,165,0.851,0.00,0.00,,,93.20,1032,50.00,29.0,30.0,17.27,14.83,60.89,2.40,40.63,269
14313,102.5,89.0,0.795,0.863,95.5,90.0,13.70,3587,90.00,46,165,0.851,0.00,0.00,,,93.20,1032,50.00,29.0,30.0,17.40,15.00,61.52,2.40,40.63,269
14391,103.0,88.0,0.808,0.884,97.5,91.5,13.70,3640,89.64,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,29.5,30.5,17.28,14.65,62.14,2.40,40.63,269
14473,103.0,87.5,0.801,0.884,97.0,91.0,13.70,3652,89.27,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,29.5,30.5,17.22,14.41,62.14,2.38,40.63,269
14550,103.0,87.5,0.801,0.904,97.0,93.5,13.70,3668,89.27,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,29.5,30.5,17.24,14.51,62.76,2.38,40.63,269
14624,103.0,87.0,0.801,0.904,97.0,92.5,13.80,3698,88.90,46,165,0.851,0.00,0.00,,,93.20,1024,50.00,30.0,30.5,17.14,14.35,63.38,2.40,40.63,269
14702,103.0,86.5,0.815,0.904,97.0,92.0,13.70,3713,88.53,46,165,0.851,0.00,0.00,,,91.40,1024,50.00,30.0,30.5,17.05,14.31,63.38,2.40,40.63,269
14804,102.5,85.0,0.815,0.904,98.0,90.5,13.70,3755,87.42,46,165,0.851,0.00,0.00,,,91.40,1024,50.00,30.5,31.0,16.76,13.93,64.00,2.38,40.63,269
14882,102.5,85.5,0.815,0.925,98.0,93.0,13.70,3778,87.42,46,165,0.851,0.00,0.00,,,91.40,1024,50.00,30.5,31.0,16.78,13.81,64.62,2.38,40.63,269
14964,102.5,85.0,0.822,0.925,99.0,92.5,13.70,3812,87.05,46,165,0.851,0.00,0.00,,,91.40,1024,50.00,30.5,31.5,16.74,13.73,64.62,2.40,40.63,269
15042,102.5,85.0,0.829,0.952,100.0,95.0,13.70,3809,87.05,46,165,0.851,0.00,0.00,,,91.40,1024,50.00,30.5,31.5,16.64,13.52,65.24,2.38,40.63,269
15124,110.5,93.0,0.836,0.952,108.0,91.0,13.70,3819,57.53,19,165,0.863,0.00,0.00,,,91.40,1024,50.00,35.0,34.0,10.20,7.64,65.87,1.27,6.25,269
15214,80.0,66.5,0.767,0.788,67.5,59.0,13.70,3547,26.90,11,165,0.892,0.00,0.00,,,91.40,1024,50.00,35.0,36.5,2.44,2.07,64.00,0.96,0.00,269
15292,87.0,75.5,0.856,0.767,81.5,65.0,13.70,3772,22.11,8,165,0.892,0.00,0.00,,,91.40,1024,50.00,37.5,39.0,2.59,2.48,64.00,0.84,0.00,269
15382,87.5,84.0,0.870,0.925,85.5,82.0,13.70,3754,18.79,5,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,39.0,2.57,2.41,64.00,0.74,0.00,269
15464,87.0,84.0,0.966,0.993,94.0,93.5,13.70,3720,18.42,6,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,40.0,2.56,2.43,64.00,0.76,0.00,269
15554,87.0,84.5,1.103,1.075,107.5,102.0,13.70,3736,18.05,5,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,40.0,0.00,0.00,64.00,0.76,0.00,269
15632,87.0,84.0,1.089,0.884,87.0,84.0,13.70,3668,18.42,5,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,40.0,0.00,0.00,63.38,0.74,0.00,269
15722,86.5,84.5,1.144,1.137,111.0,96.5,13.70,3695,17.68,5,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,40.0,0.00,0.00,63.38,0.74,0.00,269
15804,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3680,17.31,5,165,0.892,0.00,0.00,,,91.40,1024,50.00,40.0,40.0,0.00,0.00,63.38,0.74,0.00,269
15881,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3667,17.31,5,165,0.892,0.00,0.00,,,93.20,1024,50.00,40.0,40.0,0.00,0.00,62.76,0.74,0.00,269
15951,86.0,84.5,1.219,1.219,86.0,84.5,13.70,3644,17.31,5,165,0.892,0.00,0.00,,,93.20,1024,50.00,40.0,40.0,0.00,0.00,62.76,0.74,0.00,269
16033,86.0,84.5,1.219,1.219,86.0,84.5,13.70,3634,16.94,5,165,0.892,0.00,0.00,,,95.00,1024,50.00,40.0,40.0,0.00,0.00,62.14,0.74,0.00,269
16111,86.0,84.5,1.219,1.219,86.0,84.5,13.70,3623,16.94,5,165,0.892,0.00,0.00,,,95.00,1024,50.00,40.0,40.0,0.00,0.00,62.14,0.74,0.00,269
16193,86.0,84.5,1.219,1.219,86.0,84.5,13.70,3628,16.94,5,165,0.892,0.00,0.00,,,95.00,1024,50.00,40.0,40.0,0.00,0.00,62.14,0.74,0.00,269
16271,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3601,16.94,5,165,0.892,0.00,0.00,,,96.80,1024,50.00,40.0,40.0,0.00,0.00,62.14,0.72,0.00,269
16353,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3579,16.94,5,165,0.892,0.00,0.00,,,96.80,1024,50.00,40.0,40.0,0.00,0.00,61.52,0.74,0.00,269
16430,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3579,16.94,5,165,0.892,0.00,0.00,,,96.80,1024,50.00,40.0,40.0,0.00,0.00,61.52,0.74,0.00,269
16512,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3554,16.94,5,165,0.892,0.00,0.00,,,98.60,1024,50.00,40.0,40.0,0.00,0.00,60.89,0.74,0.00,269
16590,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3546,16.94,5,165,0.892,0.00,0.00,,,98.60,1024,50.00,40.0,40.0,0.00,0.00,60.89,0.74,0.00,269
16672,86.5,84.5,1.219,1.219,86.5,84.5,13.70,3533,16.94,5,165,0.892,0.00,0.00,,,100.40,1024,50.00,40.0,40.0,0.00,0.00,60.89,0.74,0.00,269
16754,86.5,84.5,1.219,1.219,86.5,84.5,13.80,3530,16.94,5,165,0.892,0.00,0.00,,,100.40,1024,50.00,40.0,40.0,0.00,0.00,60.27,0.74,0.00,269
16832,86.5,84.5,1.219,1.219,86.5,84.5,13.80,3510,16.94,5,165,0.892,0.00,0.00,,,100.40,1024,50.00,40.0,40.0,0.00,0.00,60.27,0.74,0.00,269
16914,86.5,84.5,1.219,1.219,86.5,84.5,13.80,3492,16.94,5,165,0.892,0.00,0.00,,,102.20,1024,50.00,40.0,40.0,0.00,0.00,60.27,0.72,0.00,269
16992,86.5,84.5,1.219,1.219,86.5,84.5,13.80,3484,16.57,5,165,0.892,0.00,0.00,,,102.20,1024,50.00,40.0,40.0,0.00,0.00,59.65,0.72,0.00,269
17073,86.0,84.0,1.219,1.219,86.0,84.5,13.80,3465,16.94,5,165,0.892,0.00,0.00,,,102.20,1024,50.00,40.0,40.0,0.00,0.00,59.65,0.74,0.00,269
17151,86.0,84.0,1.219,1.219,86.5,84.5,13.80,3460,16.57,5,165,0.892,0.00,0.00,,,104.00,1024,50.00,40.0,40.0,0.00,0.00,59.65,0.72,0.00,269
17221,86.0,84.0,1.219,1.219,86.0,84.0,13.80,3442,16.94,5,165,0.892,0.00,0.00,,,104.00,1024,50.00,40.0,40.0,0.00,0.00,59.03,0.72,0.00,269
17315,86.0,84.0,1.219,1.219,86.0,84.0,13.80,3436,16.94,5,165,0.892,0.00,0.00,,,104.00,1024,50.00,40.0,40.0,0.00,0.00,59.03,0.74,0.00,269
17393,86.0,84.0,1.219,1.219,86.0,84.0,13.80,3429,16.94,5,165,0.892,0.00,0.00,,,104.00,1024,50.00,40.0,40.0,0.00,0.00,59.03,0.72,0.00,269
17471,86.0,84.0,1.219,1.219,86.0,84.0,13.70,3408,16.57,5,165,0.892,0.00,0.00,,,105.80,1024,50.00,40.0,40.0,0.00,0.00,58.41,0.74,0.00,269
17553,86.0,84.0,1.219,1.219,86.0,84.0,13.70,3400,16.94,5,165,0.892,0.00,0.00,,,105.80,1024,50.00,40.0,40.0,0.00,0.00,58.41,0.74,0.00,269
17631,85.5,83.5,1.219,1.219,85.5,83.5,13.70,3386,16.94,5,165,0.892,0.00,0.00,,,105.80,1024,50.00,40.0,40.0,0.00,0.00,57.79,0.74,0.00,269
17721,85.5,83.5,1.219,1.219,85.5,83.5,13.80,3374,16.94,5,165,0.892,0.00,0.00,,,107.60,1024,50.00,40.0,40.0,0.00,0.00,57.79,0.74,0.00,269
17802,85.5,83.5,1.219,1.219,85.5,83.5,13.70,3350,16.94,5,165,0.892,0.00,0.00,,,107.60,1024,49.00,40.0,40.0,0.00,0.00,57.79,0.72,0.00,269
17880,85.5,83.5,1.219,1.219,85.5,83.5,13.70,3349,16.94,5,165,0.892,0.00,0.00,,,107.60,1024,49.00,40.0,40.0,0.00,0.00,57.17,0.74,0.00,269
17962,85.5,83.5,1.219,1.219,85.5,83.5,13.80,3338,16.94,5,165,0.892,0.00,0.00,,,107.60,1024,49.00,40.0,40.0,0.00,0.00,57.17,0.70,0.00,269
18040,85.5,83.5,1.219,1.219,85.5,83.5,13.80,3329,16.94,5,165,0.892,0.00,0.00,,,107.60,1024,49.00,40.0,40.0,0.00,0.00,57.17,0.74,0.00,269
18110,85.0,83.0,1.219,1.219,85.0,83.0,13.80,3295,16.94,5,165,0.892,0.00,0.00,,,109.40,1024,49.00,40.0,40.0,0.00,0.00,56.54,0.72,0.00,269
18183,85.5,83.0,1.219,1.219,85.5,83.0,13.80,3309,17.31,5,165,0.892,0.00,0.00,,,109.40,1024,49.00,40.0,40.0,0.00,0.00,56.54,0.70,0.00,269
18261,85.0,83.0,1.219,1.219,85.0,83.0,13.80,3294,16.94,5,165,0.892,0.00,0.00,,,109.40,1024,49.00,40.0,40.0,0.00,0.00,56.54,0.74,0.00,269
18343,85.0,83.0,1.219,1.219,85.0,83.0,13.80,3283,16.94,5,165,0.892,0.00,0.00,,,109.40,1024,49.00,40.0,40.0,0.00,0.00,56.54,0.72,0.00,269
18421,85.0,83.0,1.219,1.219,85.0,83.0,13.80,3265,16.94,5,165,0.892,0.00,0.00,,,109.40,1024,49.00,40.0,40.0,0.00,0.00,55.92,0.72,0.00,269
18503,85.0,83.0,1.219,1.219,85.0,83.0,13.70,3258,16.94,5,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,0.00,0.00,55.92,0.72,0.00,269
18581,85.0,83.0,1.219,1.219,85.0,83.0,13.70,3250,16.94,5,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,0.00,0.00,55.92,0.72,0.00,269
18663,85.0,82.5,1.219,1.219,85.0,82.5,13.70,3240,17.68,6,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,2.37,2.17,55.30,0.78,1.95,269
18740,86.0,82.5,1.219,1.219,86.0,82.5,13.70,3290,19.16,7,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,2.86,2.54,55.30,0.80,3.13,269
18822,84.0,79.5,1.219,1.219,84.0,79.5,13.70,3206,21.00,7,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,2.99,2.52,55.30,0.82,3.13,269
18900,83.5,77.5,1.219,1.219,83.5,77.0,13.70,3243,21.37,8,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.0,40.0,3.03,2.40,55.30,0.82,3.13,269
18982,81.5,73.5,1.219,1.123,81.5,92.5,13.70,3188,22.85,9,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.5,40.0,3.22,2.40,55.30,0.88,4.30,269
19060,80.5,71.0,1.164,1.014,80.0,80.5,13.80,3248,23.58,9,165,0.892,0.00,0.00,,,111.20,1024,49.00,40.5,40.5,3.20,2.52,55.30,0.90,4.30,269
19142,79.0,68.5,0.938,0.911,83.0,74.5,13.80,3196,25.06,10,165,0.892,0.00,0.00,,,113.00,1024,49.00,41.0,40.5,3.40,2.38,55.30,0.94,5.08,269
19220,79.5,69.0,0.849,0.870,75.5,67.5,13.80,3205,26.54,10,165,0.892,0.00,0.00,,,113.00,1024,49.00,41.0,41.0,3.51,2.64,54.68,0.96,5.08,269
19289,80.5,70.0,0.836,0.890,75.5,69.5,13.70,3208,27.27,10,165,0.892,0.00,0.00,,,113.00,1024,49.00,41.0,41.0,3.64,2.64,54.68,0.94,5.08,269
19383,80.0,69.5,0.849,0.890,76.0,69.5,13.70,3195,26.90,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.53,2.63,54.68,0.94,5.08,269
19461,80.0,69.5,0.842,0.897,76.0,70.5,13.70,3195,26.90,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.53,2.52,54.68,0.94,5.08,269
19551,80.0,69.5,0.849,0.904,76.0,70.0,13.70,3211,26.90,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.53,2.54,54.68,0.94,5.08,269
19633,80.0,69.5,0.842,0.911,75.5,71.0,13.70,3204,26.90,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.50,2.56,54.68,0.94,5.08,269
19723,80.0,69.5,0.849,0.925,76.0,72.0,13.80,3192,27.27,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.54,2.54,54.68,0.94,5.08,269
19801,80.5,70.0,0.849,0.918,76.5,71.5,13.80,3194,27.27,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.58,2.60,54.68,0.94,5.08,269
19883,80.5,70.0,0.856,0.918,76.5,72.0,13.80,3193,27.27,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.58,2.57,54.68,0.96,5.08,269
19961,80.5,70.0,0.849,0.911,76.5,72.0,13.70,3197,27.27,10,165,0.892,0.00,0.00,,,111.20,1024,49.00,41.0,41.0,3.58,2.54,54.68,0.96,5.08,269
20043,80.5,70.0,0.849,0.911,76.5,71.5,13.70,3198,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.0,41.0,3.58,2.56,54.68,0.94,5.08,269
20121,80.5,70.5,0.849,0.904,76.5,71.5,13.70,3185,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.0,41.0,3.61,2.59,54.68,0.96,5.08,269
20211,80.5,70.5,0.849,0.897,77.5,71.0,13.70,3174,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.0,41.0,3.61,2.63,54.68,0.96,5.08,269
20301,80.5,70.5,0.842,0.904,76.5,71.5,13.70,3170,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.0,41.0,3.59,2.61,54.06,0.94,5.08,269
20383,80.5,70.5,0.849,0.904,76.5,71.5,13.70,3161,27.64,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.0,41.0,3.62,2.62,54.06,0.96,5.08,269
20461,80.5,71.0,0.856,0.904,77.5,72.5,13.70,3144,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.5,41.5,3.62,2.60,54.06,0.96,5.08,269
20543,80.5,71.0,0.856,0.904,77.5,72.0,13.70,3160,27.27,10,165,0.892,0.00,0.00,,,109.40,1024,49.00,41.5,41.0,3.60,2.65,54.06,0.96,5.47,269
20620,81.0,71.0,0.849,0.897,77.0,72.0,13.70,3179,28.01,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.72,2.66,54.06,0.98,5.47,269
20702,81.0,71.0,0.856,0.904,77.5,72.0,13.70,3169,28.01,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.74,2.68,54.06,0.96,5.47,269
20793,81.0,71.0,0.842,0.911,76.5,73.0,13.80,3147,28.01,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.72,2.68,54.06,0.96,5.47,269
20883,81.0,71.5,0.849,0.904,77.0,72.5,13.70,3139,28.38,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.76,2.70,54.06,0.96,5.47,269
20960,81.0,71.5,0.849,0.904,77.0,72.5,13.70,3145,28.01,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.74,2.72,54.06,0.96,5.47,269
21042,81.0,71.0,0.842,0.904,76.5,72.0,13.70,3156,28.01,11,165,0.892,0.00,0.00,,,107.60,1024,49.00,41.5,41.5,3.74,2.66,54.06,0.96,5.47,269
21132,81.0,72.0,0.842,0.884,76.5,71.5,13.80,3127,28.01,11,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.76,2.73,53.44,0.96,5.47,269
21210,81.0,71.5,0.842,0.904,76.5,72.5,13.70,3143,28.01,11,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.73,2.74,53.44,0.96,5.47,269
21292,81.5,72.0,0.849,0.904,77.0,73.0,13.70,3129,28.38,10,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.80,2.76,53.44,0.96,5.47,269
21370,81.5,72.0,0.842,0.897,77.0,72.5,13.80,3114,28.38,10,167,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.82,2.76,53.44,0.96,5.47,269
21452,81.5,72.0,0.842,0.897,77.0,72.5,13.80,3124,28.38,10,167,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.83,2.76,53.44,0.96,5.47,269
21530,81.0,71.5,0.836,0.884,77.0,71.0,13.80,3140,28.01,11,167,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.73,2.73,53.44,0.96,5.47,269
21612,81.5,72.5,0.836,0.877,76.5,71.0,13.70,3118,28.75,11,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.86,2.82,53.44,0.96,5.47,269
21689,81.5,72.0,0.836,0.890,76.5,71.5,13.70,3119,28.38,10,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.82,2.77,53.44,0.96,5.47,269
21771,81.5,72.0,0.836,0.877,76.5,71.0,13.70,3119,28.38,10,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.82,2.76,53.44,0.96,5.47,269
21849,81.5,72.5,0.842,0.884,77.0,72.0,13.80,3115,28.75,11,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.84,2.82,53.44,0.96,5.47,269
21931,81.5,73.0,0.836,0.890,76.5,72.0,13.70,3104,28.75,10,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.87,2.82,53.44,0.96,5.47,269
22013,81.5,72.0,0.842,0.884,76.5,72.0,13.70,3115,28.38,10,167,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.81,2.76,53.44,0.94,5.47,269
22091,81.5,72.5,0.829,0.884,77.5,71.5,13.80,3103,28.38,10,165,0.892,0.00,0.00,,,105.80,1024,49.00,41.5,41.5,3.82,2.80,53.44,0.96,5.47,269
22173,81.5,72.0,0.822,0.890,75.5,72.0,13.80,3105,28.38,10,165,0.892,0.00,0.00,,,104.00,1024,49.00,41.5,41.5,3.81,2.74,53.44,0.96,5.47,269
22263,81.5,73.0,0.836,0.884,76.5,72.5,13.80,3087,28.75,11,167,0.892,0.00,0.00,,,104.00,1024,49.00,41.5,41.5,3.88,2.82,52.82,0.96,5.47,269
22361,81.5,72.0,0.842,0.890,77.0,72.0,13.80,3113,28.01,10,167,0.892,0.00,0.00,,,104.00,1024,49.00,41.5,41.5,3.78,2.72,52.82,0.96,5.47,269
22439,81.5,72.5,0.836,0.890,76.5,72.5,13.80,3090,28.38,10,167,0.892,0.00,0.00,,,104.00,1024,49.00,41.5,41.5,3.83,2.76,52.82,0.96,5.47,269
22513,80.0,70.5,0.836,0.904,76.0,73.5,13.80,3088,26.17,10,167,0.892,0.00,0.00,,,104.00,1024,49.00,41.0,41.0,3.34,2.48,52.82,0.90,4.30,269
22591,80.5,71.0,0.856,0.877,76.0,70.0,13.80,3049,26.17,10,167,0.892,0.00,0.00,,,104.00,1024,49.00,41.0,41.0,3.44,2.39,52.82,0.90,3.91,269
