RPM,MAP,VE New Rear,VE New Front
3507,70.1,92.5,100.0
3475,62.7,92.5,100.0
3470,61.2,92.5,100.0
3463,60.5,92.5,100.0
3461,62.0,92.5,100.0
3429,64.2,92.5,100.0
3105,18.4,92.5,100.0
3538,57.2,92.5,99.5
3502,62.0,92.5,99.5
3461,60.5,92.5,99.5
3456,61.2,92.5,99.5
3455,63.4,92.5,99.5
3812,87.1,92.5,99.0
3711,86.3,92.5,99.0
3481,62.0,92.5,99.0
3438,67.9,92.5,99.0
3462,59.4,92.5,98.5
3713,88.2,92.5,98.0
3705,86.7,92.5,98.0
3684,88.2,92.5,98.0
3461,90.0,92.5,97.5
3405,63.8,92.5,97.5
3698,88.9,92.5,97.0
3015,18.4,92.5,95.0
3467,96.3,92.5,94.5
2912,18.1,92.5,93.0
3160,18.1,92.5,91.5
3275,18.8,92.5,89.0
2628,50.2,92.5,88.0
3188,22.9,92.5,81.5
1743,80.8,92.0,109.0
3723,50.9,92.0,106.5
3705,51.3,92.0,106.5
3701,51.3,92.0,106.5
3666,51.6,92.0,106.5
3699,52.7,92.0,106.0
3698,72.7,92.0,105.5
3669,51.6,92.0,105.5
3688,51.3,92.0,105.0
3676,60.5,92.0,105.0
3637,73.4,92.0,105.0
3775,51.3,92.0,104.5
3707,51.6,92.0,104.0
3678,54.6,92.0,103.5
3515,58.3,92.0,103.0
2925,18.4,92.0,103.0
3743,77.5,92.0,102.5
3713,54.6,92.0,102.5
3663,75.6,92.0,102.5
3636,55.3,92.0,102.5
3569,53.5,92.0,102.5
3463,53.1,92.0,102.5
3759,79.7,92.0,102.0
3539,63.8,92.0,102.0
3516,59.8,92.0,102.0
3016,19.9,92.0,102.0
2759,17.3,92.0,102.0
2736,17.3,92.0,102.0
3658,79.7,92.0,101.5
3587,67.5,92.0,101.5
3540,69.3,92.0,101.5
3512,58.3,92.0,101.5
3503,67.1,92.0,101.5
3454,66.4,92.0,101.5
3446,60.1,92.0,101.5
2702,19.5,92.0,101.5
3571,55.7,92.0,101.0
3557,61.2,92.0,101.0
3543,56.1,92.0,101.0
3540,69.0,92.0,101.0
3525,67.5,92.0,101.0
3521,57.2,92.0,101.0
3500,70.5,92.0,101.0
3471,63.8,92.0,101.0
3620,66.8,92.0,100.5
3547,67.1,92.0,100.5
3510,68.2,92.0,100.5
3503,62.3,92.0,100.5
3497,57.9,92.0,100.5
3490,58.3,92.0,100.5
3487,59.0,92.0,100.5
3433,59.8,92.0,100.5
3400,66.0,92.0,100.5
3568,57.2,92.0,100.0
3423,60.5,92.0,100.0
2791,16.9,92.0,100.0
2706,18.8,92.0,100.0
3546,66.4,92.0,99.5
3531,57.2,92.0,99.5
3517,57.9,92.0,99.5
3470,61.2,92.0,99.5
3688,85.9,92.0,99.0
3645,86.3,92.0,99.0
3522,57.2,92.0,99.0
3508,65.3,92.0,99.0
3445,59.0,92.0,99.0
3414,60.9,92.0,99.0
3430,63.1,92.0,98.5
3500,58.3,92.0,98.0
2872,19.5,92.0,98.0
3473,62.3,92.0,97.5
3768,85.6,92.0,97.0
3713,88.5,92.0,97.0
3693,87.8,92.0,97.0
3108,19.2,92.0,97.0
2890,18.8,92.0,97.0
3465,96.7,92.0,96.5
3195,18.1,92.0,95.5
2815,16.9,92.0,95.5
2807,19.2,92.0,95.5
3444,18.4,92.0,94.5
3122,19.9,92.0,94.5
2934,18.8,92.0,94.5
3422,18.8,92.0,94.0
2874,19.9,92.0,93.5
3112,18.4,92.0,93.0
1858,84.5,92.0,92.5
2903,18.8,92.0,91.0
3056,19.2,92.0,89.0
2752,39.5,92.0,88.5
2821,18.1,92.0,87.0
2688,21.7,92.0,82.5
3671,52.0,91.5,106.0
3672,51.3,91.5,105.5
3662,51.3,91.5,105.5
3661,51.3,91.5,105.0
3481,54.2,91.5,105.0
3647,51.6,91.5,104.5
3602,52.7,91.5,104.5
3595,52.4,91.5,104.5
2836,18.4,91.5,104.0
2505,19.9,91.5,104.0
3713,55.7,91.5,103.5
3610,74.1,91.5,103.0
3540,64.2,91.5,102.5
3096,18.1,91.5,102.5
3689,79.7,91.5,102.0
3682,50.5,91.5,102.0
3616,70.5,91.5,102.0
3493,69.0,91.5,102.0
3084,17.7,91.5,102.0
3715,79.7,91.5,101.5
3639,72.7,91.5,101.5
3635,87.8,91.5,101.5
3597,55.3,91.5,101.5
3516,69.0,91.5,101.5
3514,65.7,91.5,101.5
3483,67.9,91.5,101.5
3566,70.5,91.5,101.0
3536,65.7,91.5,101.0
3487,60.5,91.5,101.0
3481,66.8,91.5,101.0
3562,65.7,91.5,100.5
3546,66.8,91.5,100.5
3544,67.1,91.5,100.5
3509,70.8,91.5,100.5
3509,63.8,91.5,100.5
3501,69.3,91.5,100.5
3483,60.5,91.5,100.5
3472,58.6,91.5,100.5
3463,68.2,91.5,100.5
3457,68.2,91.5,100.5
3428,60.1,91.5,100.5
3408,68.2,91.5,100.5
3526,71.2,91.5,100.0
3520,62.7,91.5,100.0
3519,52.0,91.5,100.0
3516,68.6,91.5,100.0
3491,69.0,91.5,100.0
3465,54.6,91.5,100.0
3463,69.3,91.5,100.0
3462,67.1,91.5,100.0
3459,64.5,91.5,100.0
3444,60.5,91.5,100.0
3438,65.7,91.5,100.0
2871,18.1,91.5,100.0
2731,18.1,91.5,100.0
3626,87.8,91.5,99.5
3592,74.9,91.5,99.5
3472,69.3,91.5,99.5
3448,60.9,91.5,99.5
3443,59.4,91.5,99.5
2866,19.2,91.5,99.5
2841,18.8,91.5,99.5
2792,19.5,91.5,99.5
3532,67.1,91.5,99.0
3523,54.2,91.5,99.0
3488,66.8,91.5,99.0
3473,69.0,91.5,99.0
3436,60.9,91.5,99.0
3434,68.6,91.5,99.0
3403,66.8,91.5,99.0
3403,64.2,91.5,99.0
3396,62.7,91.5,99.0
3668,84.8,91.5,98.5
3476,64.5,91.5,98.5
3459,69.7,91.5,98.5
3442,60.9,91.5,98.5
3416,65.3,91.5,98.5
3394,60.5,91.5,98.5
3386,63.8,91.5,98.5
3396,60.1,91.5,98.0
3640,89.6,91.5,97.5
3430,57.9,91.5,97.5
3409,65.7,91.5,97.5
2899,17.3,91.5,97.5
2860,20.3,91.5,97.5
2614,18.8,91.5,96.5
2618,18.8,91.5,96.0
3585,18.8,91.5,95.5
3098,18.1,91.5,95.5
3165,18.1,91.5,95.0
2977,18.1,91.5,95.0
2886,18.8,91.5,95.0
3083,18.8,91.5,94.5
2826,18.4,91.5,94.5
3028,19.2,91.5,94.0
3024,18.4,91.5,94.0
2910,18.8,91.5,94.0
2946,17.7,91.5,93.0
2700,19.2,91.5,93.0
2967,18.8,91.5,92.5
2657,18.4,91.5,92.5
3392,20.3,91.5,91.5
2554,20.3,91.5,90.0
3365,17.7,91.5,89.0
3219,18.8,91.5,89.0
3148,19.2,91.5,89.0
2772,46.5,91.5,88.0
2751,51.3,91.5,87.5
2707,49.4,91.5,87.5
2754,50.5,91.5,87.0
2751,48.7,91.5,87.0
2764,51.6,91.5,86.5
2752,45.0,91.5,86.5
2720,53.1,91.5,86.5
2812,50.5,91.5,86.0
3819,18.8,91.5,84.0
3328,17.7,91.5,83.5
2554,18.4,91.5,83.0
2795,17.7,91.5,82.5
2701,18.4,91.5,82.5
2399,19.2,91.5,81.5
3819,57.5,91.0,108.0
2615,18.1,91.0,107.0
3704,51.3,91.0,106.5
3693,51.3,91.0,106.5
3729,51.3,91.0,106.0
3652,52.0,91.0,105.5
3731,52.0,91.0,105.0
2875,19.5,91.0,105.0
3634,50.9,91.0,104.5
3630,51.6,91.0,104.5
2900,18.8,91.0,104.5
2563,18.8,91.0,104.5
2739,18.4,91.0,104.0
3647,76.4,91.0,103.0
3557,54.6,91.0,103.0
3499,57.5,91.0,103.0
2715,18.8,91.0,103.0
3603,53.1,91.0,102.5
3516,53.5,91.0,102.5
3665,53.5,91.0,102.0
3656,54.6,91.0,102.0
3606,76.4,91.0,102.0
3117,19.2,91.0,102.0
3635,78.9,91.0,101.5
3577,52.7,91.0,101.5
3565,72.7,91.0,101.5
3558,71.2,91.0,101.5
3473,68.6,91.0,101.5
3466,60.5,91.0,101.5
3465,67.1,91.0,101.5
3309,22.5,91.0,101.5
3506,56.1,91.0,101.0
3481,69.0,91.0,101.0
3447,61.2,91.0,101.0
3639,79.3,91.0,100.5
3609,77.1,91.0,100.5
3564,69.0,91.0,100.5
3530,56.4,91.0,100.5
3516,61.6,91.0,100.5
3495,68.6,91.0,100.5
3477,60.9,91.0,100.5
3429,67.5,91.0,100.5
3424,60.1,91.0,100.5
3414,63.4,91.0,100.5
3387,66.0,91.0,100.5
3379,67.1,91.0,100.5
2913,18.4,91.0,100.5
2745,19.2,91.0,100.5
3537,69.7,91.0,100.0
3536,69.7,91.0,100.0
3531,63.8,91.0,100.0
3528,69.3,91.0,100.0
3496,66.8,91.0,100.0
3462,59.8,91.0,100.0
3460,65.7,91.0,100.0
3436,63.4,91.0,100.0
2862,17.7,91.0,100.0
2784,16.9,91.0,100.0
3621,70.5,91.0,99.5
3612,78.2,91.0,99.5
3565,53.1,91.0,99.5
3531,57.2,91.0,99.5
3476,68.6,91.0,99.5
3464,64.2,91.0,99.5
3458,60.1,91.0,99.5
3451,64.2,91.0,99.5
3450,64.2,91.0,99.5
3441,62.0,91.0,99.5
3440,62.0,91.0,99.5
3425,58.3,91.0,99.5
3414,65.3,91.0,99.5
3406,67.1,91.0,99.5
3389,68.2,91.0,99.5
3516,66.0,91.0,99.0
3490,67.9,91.0,99.0
3476,61.6,91.0,99.0
3475,60.5,91.0,99.0
3456,68.6,91.0,99.0
3430,67.5,91.0,99.0
3419,63.1,91.0,99.0
3419,55.7,91.0,99.0
3404,66.8,91.0,99.0
2920,19.2,91.0,99.0
2666,19.5,91.0,99.0
3463,60.5,91.0,98.5
3456,69.0,91.0,98.5
3447,60.5,91.0,98.5
3434,60.5,91.0,98.5
3411,60.1,91.0,98.5
3445,60.9,91.0,98.0
3423,59.8,91.0,98.0
3421,58.6,91.0,98.0
3420,65.7,91.0,98.0
3364,70.1,91.0,98.0
3397,63.8,91.0,97.5
3652,89.3,91.0,97.0
3041,20.3,91.0,97.0
2561,19.9,91.0,96.0
3451,94.8,91.0,95.5
3435,94.1,91.0,95.5
3436,94.1,91.0,95.0
3035,18.1,91.0,93.5
2738,18.8,91.0,93.5
3040,19.2,91.0,92.5
2985,18.1,91.0,92.5
3737,19.2,91.0,92.0
2765,18.8,91.0,92.0
3032,19.2,91.0,91.0
2924,51.3,91.0,91.0
3679,18.8,91.0,90.5
3233,18.4,91.0,90.5
2899,19.2,91.0,90.5
2840,19.5,91.0,90.5
3244,18.1,91.0,89.0
3626,18.4,91.0,88.0
2891,19.9,91.0,88.0
3653,19.2,91.0,86.5
2782,56.8,91.0,85.5
2775,56.4,91.0,85.5
2771,56.4,91.0,85.5
3289,18.4,91.0,82.5
2794,21.0,91.0,82.5
2749,26.5,91.0,82.5
2328,19.5,91.0,81.0
2836,18.8,90.5,106.5
2800,19.5,90.5,106.0
2738,18.8,90.5,106.0
3651,51.6,90.5,105.0
3639,52.0,90.5,105.0
3600,70.5,90.5,105.0
2615,19.5,90.5,105.0
3767,74.9,90.5,104.5
2454,18.8,90.5,104.5
3607,52.4,90.5,104.0
2897,17.7,90.5,104.0
2760,18.8,90.5,104.0
3496,53.8,90.5,103.5
3650,74.5,90.5,103.0
3624,76.7,90.5,103.0
3584,52.4,90.5,103.0
3666,77.1,90.5,102.5
3623,53.1,90.5,102.5
3631,77.1,90.5,102.0
3541,53.5,90.5,102.0
3615,72.7,90.5,101.5
3454,55.0,90.5,101.5
2743,18.1,90.5,101.5
3469,71.2,90.5,101.0
3459,62.3,90.5,101.0
3558,68.2,90.5,100.5
3502,68.6,90.5,100.5
3498,69.0,90.5,100.5
3470,62.3,90.5,100.5
3447,53.5,90.5,100.5
3444,65.7,90.5,100.5
3314,19.5,90.5,100.5
2848,37.2,90.5,100.5
2676,18.4,90.5,100.5
3562,61.6,90.5,100.0
3524,68.6,90.5,100.0
3479,60.5,90.5,100.0
3469,68.6,90.5,100.0
3458,59.0,90.5,100.0
3458,57.2,90.5,100.0
3443,58.6,90.5,100.0
3425,65.3,90.5,100.0
3524,57.5,90.5,99.5
3521,62.7,90.5,99.5
3449,63.4,90.5,99.5
3424,60.5,90.5,99.5
3409,68.2,90.5,99.5
3397,60.1,90.5,99.5
3493,61.6,90.5,99.0
3470,68.6,90.5,99.0
3439,61.6,90.5,99.0
3411,61.2,90.5,99.0
3362,68.2,90.5,99.0
2846,17.3,90.5,99.0
1841,77.8,90.5,99.0
3508,70.1,90.5,98.5
3461,60.1,90.5,98.5
3450,56.4,90.5,98.5
3428,61.2,90.5,98.5
3418,60.9,90.5,98.5
3755,87.4,90.5,98.0
3667,88.2,90.5,98.0
3487,58.3,90.5,98.0
3463,62.7,90.5,98.0
3427,69.7,90.5,98.0
3425,69.0,90.5,98.0
3425,60.5,90.5,98.0
3409,59.8,90.5,98.0
3405,60.1,90.5,98.0
3365,62.0,90.5,98.0
2854,18.4,90.5,98.0
2486,20.3,90.5,98.0
3563,93.3,90.5,97.5
3425,60.5,90.5,97.5
3113,17.7,90.5,97.5
2652,17.7,90.5,97.5
3509,70.8,90.5,97.0
3407,64.2,90.5,97.0
3405,63.8,90.5,97.0
3373,61.6,90.5,97.0
2767,18.4,90.5,96.5
2748,19.9,90.5,96.5
3395,61.6,90.5,96.0
3446,94.8,90.5,95.5
3445,94.8,90.5,95.5
3395,58.3,90.5,95.5
3126,18.4,90.5,95.5
3454,94.1,90.5,95.0
3446,94.4,90.5,95.0
2942,17.7,90.5,94.5
2657,18.8,90.5,93.5
2897,17.7,90.5,93.0
3213,19.2,90.5,90.5
2935,43.1,90.5,89.5
3154,18.4,90.5,88.0
2805,50.2,90.5,88.0
2760,45.7,90.5,88.0
2710,49.4,90.5,88.0
3477,18.8,90.5,87.5
2825,50.5,90.5,87.5
2813,51.6,90.5,87.5
2728,49.4,90.5,87.5
2816,49.8,90.5,87.0
2811,50.2,90.5,87.0
2772,46.5,90.5,87.0
2857,56.4,90.5,86.5
2807,51.6,90.5,86.5
2797,50.2,90.5,86.5
2778,52.0,90.5,86.5
2811,51.6,90.5,86.0
2752,46.1,90.5,86.0
2750,55.7,90.5,86.0
2728,53.1,90.5,86.0
2684,50.9,90.5,86.0
2745,46.5,90.5,85.5
2700,51.6,90.5,85.5
2796,59.4,90.5,85.0
2776,56.4,90.5,85.0
2781,56.8,90.5,84.0
3262,20.6,90.5,83.5
2685,26.9,90.5,82.5
2553,18.1,90.5,82.0
3382,18.1,90.5,81.5
4008,59.4,90.0,107.5
4016,62.7,90.0,107.0
2914,18.8,90.0,105.0
2728,17.7,90.0,105.0
3620,51.3,90.0,104.5
2777,22.1,90.0,104.5
3589,52.0,90.0,104.0
2582,18.4,90.0,104.0
3586,52.7,90.0,103.5
3573,50.9,90.0,103.5
3512,55.7,90.0,103.5
3572,52.7,90.0,103.0
3554,53.1,90.0,103.0
2699,22.1,90.0,102.5
3565,52.7,90.0,102.0
2646,18.8,90.0,102.0
2529,19.2,90.0,102.0
3604,77.8,90.0,100.5
3551,68.2,90.0,100.5
3522,56.8,90.0,100.5
3485,70.5,90.0,100.5
3451,63.1,90.0,100.5
3430,67.9,90.0,100.5
2824,18.4,90.0,100.5
2683,19.2,90.0,100.5
3721,75.6,90.0,100.0
3641,81.5,90.0,100.0
3452,67.1,90.0,100.0
3447,62.0,90.0,100.0
3623,80.0,90.0,99.5
3481,70.5,90.0,99.5
3458,60.5,90.0,99.5
3419,59.8,90.0,99.5
3386,56.1,90.0,99.5
2768,18.4,90.0,99.5
2674,18.1,90.0,99.5
3467,70.8,90.0,99.0
3444,62.7,90.0,99.0
3423,64.2,90.0,99.0
3420,61.6,90.0,99.0
3398,65.7,90.0,99.0
2716,19.5,90.0,99.0
3503,59.4,90.0,98.5
3466,54.2,90.0,98.5
3456,60.5,90.0,98.5
3455,56.1,90.0,98.5
3427,59.0,90.0,98.5
3411,64.9,90.0,98.5
3409,66.4,90.0,98.5
3390,63.1,90.0,98.5
3741,86.7,90.0,98.0
3584,90.0,90.0,98.0
3503,66.8,90.0,98.0
3491,59.0,90.0,98.0
3439,59.8,90.0,98.0
3433,59.8,90.0,98.0
3423,66.8,90.0,98.0
3396,59.4,90.0,98.0
2881,19.2,90.0,98.0
3422,67.1,90.0,97.5
3395,60.5,90.0,97.5
3394,61.2,90.0,97.5
3394,60.9,90.0,97.5
3392,60.5,90.0,97.5
2957,26.9,90.0,97.5
2782,18.4,90.0,97.5
2682,17.7,90.0,97.5
2442,19.9,90.0,97.5
3412,60.1,90.0,97.0
3407,61.2,90.0,97.0
3407,59.4,90.0,97.0
3400,59.0,90.0,97.0
3378,62.0,90.0,97.0
3095,18.4,90.0,97.0
3403,59.8,90.0,96.5
3396,60.9,90.0,96.5
3373,59.0,90.0,96.5
3365,59.4,90.0,96.5
3444,62.7,90.0,96.0
3156,18.8,90.0,96.0
3587,90.0,90.0,95.5
3342,59.8,90.0,95.5
3181,20.3,90.0,95.5
2696,18.4,90.0,95.5
2650,19.5,90.0,95.5
3452,94.1,90.0,95.0
3429,93.3,90.0,95.0
3415,54.2,90.0,95.0
1709,78.2,90.0,95.0
1339,98.1,90.0,93.5
4262,18.8,90.0,93.0
3532,49.0,90.0,93.0
3511,18.8,90.0,93.0
3072,55.3,90.0,92.5
2857,18.4,90.0,92.5
2826,19.2,90.0,92.0
2748,18.1,90.0,92.0
3170,19.5,90.0,89.5
2755,44.3,90.0,89.0
2860,41.3,90.0,88.5
3161,18.8,90.0,88.0
2945,55.7,90.0,88.0
2638,47.9,90.0,88.0
3603,19.2,90.0,87.5
2880,57.5,90.0,87.5
2784,40.9,90.0,87.5
2732,49.4,90.0,87.5
2647,49.4,90.0,87.5
2848,50.2,90.0,87.0
2815,51.6,90.0,87.0
2814,50.9,90.0,87.0
2724,43.9,90.0,87.0
2675,53.8,90.0,87.0
2902,57.9,90.0,86.5
2815,51.6,90.0,86.5
2813,48.3,90.0,86.5
2785,50.9,90.0,86.5
2747,49.4,90.0,86.5
2702,47.2,90.0,86.5
2601,51.3,90.0,86.5
2865,50.9,90.0,86.0
2828,49.0,90.0,86.0
2795,44.6,90.0,86.0
2779,48.7,90.0,86.0
2768,48.7,90.0,86.0
2766,55.3,90.0,86.0
2762,52.7,90.0,86.0
2760,53.1,90.0,86.0
2730,44.3,90.0,86.0
2784,52.4,90.0,85.5
2819,51.3,90.0,85.0
2791,59.0,90.0,84.5
2764,52.0,90.0,84.5
2730,47.9,90.0,84.0
2721,45.4,90.0,83.5
2517,18.8,90.0,83.0
2108,40.6,90.0,83.0
2602,23.2,90.0,82.0
2425,19.2,90.0,81.5
3768,46.8,89.5,127.5
3773,47.9,89.5,106.0
3690,51.3,89.5,105.0
3614,56.8,89.5,103.5
3578,77.5,89.5,103.0
3571,77.5,89.5,103.0
3483,54.2,89.5,103.0
2946,18.4,89.5,103.0
3633,53.1,89.5,102.5
3556,74.5,89.5,102.5
3543,53.1,89.5,102.5
3439,53.8,89.5,102.5
2894,18.4,89.5,102.5
3628,74.9,89.5,102.0
3588,76.7,89.5,102.0
3583,76.0,89.5,102.0
3501,52.7,89.5,102.0
2845,17.7,89.5,102.0
3612,46.8,89.5,101.5
2963,36.5,89.5,101.5
2333,19.9,89.5,101.5
3551,72.7,89.5,101.0
3614,76.7,89.5,100.5
3583,54.2,89.5,100.5
3545,54.2,89.5,100.5
3511,53.8,89.5,100.5
3438,67.9,89.5,100.5
3019,21.0,89.5,100.5
3632,83.4,89.5,100.0
3416,69.0,89.5,100.0
2948,19.2,89.5,100.0
2836,18.4,89.5,100.0
3600,79.7,89.5,99.5
3575,87.1,89.5,99.5
3548,54.2,89.5,99.5
3519,69.0,89.5,99.5
3496,67.1,89.5,99.5
3455,68.6,89.5,99.5
3441,68.6,89.5,99.5
3125,19.5,89.5,99.5
3034,19.9,89.5,99.5
3615,80.0,89.5,99.0
3516,62.0,89.5,99.0
3446,69.0,89.5,99.0
3432,68.6,89.5,99.0
3424,67.9,89.5,99.0
3424,60.1,89.5,99.0
3406,62.7,89.5,99.0
3571,74.9,89.5,98.5
3487,67.5,89.5,98.5
3433,58.6,89.5,98.5
3427,68.6,89.5,98.5
3408,59.4,89.5,98.5
3391,62.0,89.5,98.5
3356,68.6,89.5,98.5
3522,54.2,89.5,98.0
3438,67.1,89.5,98.0
3431,58.3,89.5,98.0
3427,69.0,89.5,98.0
3420,62.7,89.5,98.0
3397,66.8,89.5,98.0
3393,65.7,89.5,98.0
3377,63.4,89.5,98.0
3373,61.2,89.5,98.0
3357,60.9,89.5,98.0
3302,68.2,89.5,98.0
3286,67.9,89.5,98.0
2962,18.8,89.5,98.0
2706,21.4,89.5,98.0
3473,58.3,89.5,97.5
3440,70.1,89.5,97.5
3433,66.4,89.5,97.5
3418,63.8,89.5,97.5
3412,60.9,89.5,97.5
3406,61.2,89.5,97.5
3400,64.2,89.5,97.5
3393,62.0,89.5,97.5
3389,60.5,89.5,97.5
3383,59.0,89.5,97.5
3381,60.9,89.5,97.5
3379,59.4,89.5,97.5
3374,66.4,89.5,97.5
3366,56.8,89.5,97.5
3356,67.1,89.5,97.5
3343,62.0,89.5,97.5
3441,69.3,89.5,97.0
3431,59.4,89.5,97.0
3404,62.0,89.5,97.0
3384,63.8,89.5,97.0
3384,61.2,89.5,97.0
3383,63.1,89.5,97.0
3383,61.6,89.5,97.0
3377,63.4,89.5,97.0
3363,66.0,89.5,97.0
3354,67.9,89.5,97.0
3342,66.0,89.5,97.0
3121,18.1,89.5,97.0
2827,18.4,89.5,97.0
3476,57.5,89.5,96.5
3382,60.9,89.5,96.5
3381,63.4,89.5,96.5
3376,61.2,89.5,96.5
3357,59.0,89.5,96.5
3351,67.9,89.5,96.5
3314,67.5,89.5,96.5
3293,57.5,89.5,96.5
3384,65.7,89.5,96.0
3366,57.2,89.5,96.0
3388,66.0,89.5,95.5
2777,17.3,89.5,95.5
3295,60.5,89.5,94.0
3416,92.6,89.5,93.5
3198,17.3,89.5,93.5
3083,18.1,89.5,92.5
2962,18.4,89.5,92.5
2098,57.5,89.5,92.0
3088,19.2,89.5,91.5
3061,48.7,89.5,91.0
3000,47.6,89.5,91.0
2234,54.6,89.5,91.0
2102,57.2,89.5,91.0
4082,18.4,89.5,90.5
3044,43.9,89.5,90.5
2624,50.2,89.5,89.0
2602,46.1,89.5,88.5
3292,17.3,89.5,88.0
2672,52.0,89.5,88.0
2859,46.1,89.5,87.5
2851,50.5,89.5,87.5
2848,52.0,89.5,87.5
2707,44.3,89.5,87.5
2854,51.6,89.5,87.0
2813,52.7,89.5,87.0
2782,46.8,89.5,87.0
2834,56.1,89.5,86.5
2809,45.7,89.5,86.5
2787,45.0,89.5,86.5
2784,47.2,89.5,86.5
2692,53.5,89.5,86.5
2682,50.2,89.5,86.5
2661,45.0,89.5,86.5
2849,52.0,89.5,86.0
2835,50.2,89.5,86.0
2831,47.9,89.5,86.0
2809,52.0,89.5,86.0
2794,48.7,89.5,86.0
2787,49.4,89.5,86.0
3127,18.4,89.5,85.5
2810,50.2,89.5,85.5
2787,52.4,89.5,85.5
2763,55.3,89.5,85.5
2756,43.9,89.5,85.5
2740,45.0,89.5,85.5
2794,52.4,89.5,85.0
2787,55.3,89.5,85.0
2781,53.5,89.5,85.0
2692,44.3,89.5,85.0
2787,57.5,89.5,84.5
2782,52.4,89.5,84.5
2781,52.4,89.5,84.5
2651,58.3,89.5,84.5
2797,45.7,89.5,84.0
2788,53.5,89.5,84.0
2769,54.6,89.5,84.0
2734,53.8,89.5,84.0
2817,52.7,89.5,83.5
2639,60.1,89.5,83.5
2260,19.5,89.5,83.5
2698,57.9,89.5,82.0
2728,59.8,89.5,81.5
2435,18.8,89.5,81.5
2863,19.2,89.0,106.5
2805,18.8,89.0,106.0
3678,49.4,89.0,105.0
3668,49.4,89.0,104.5
4589,15.8,89.0,103.0
3607,78.6,89.0,103.0
3585,74.1,89.0,103.0
2865,16.9,89.0,103.0
2728,19.2,89.0,103.0
3548,53.1,89.0,102.5
3523,53.1,89.0,102.5
2718,19.5,89.0,102.5
3557,52.7,89.0,102.0
3582,76.4,89.0,101.0
3573,53.8,89.0,101.0
3700,42.0,89.0,100.5
3630,38.3,89.0,100.5
3459,68.6,89.0,100.5
2950,19.2,89.0,100.5
2699,18.8,89.0,100.5
2671,20.3,89.0,100.5
2639,18.4,89.0,100.5
3597,53.1,89.0,100.0
3457,58.3,89.0,100.0
3441,59.8,89.0,100.0
3618,79.7,89.0,99.5
3582,74.9,89.0,99.5
3541,71.2,89.0,99.5
2866,17.7,89.0,99.5
2732,18.8,89.0,99.5
2624,19.2,89.0,99.5
3555,75.2,89.0,99.0
3521,76.0,89.0,99.0
3497,54.6,89.0,99.0
3458,70.1,89.0,99.0
3441,69.3,89.0,99.0
3426,64.2,89.0,99.0
3611,85.6,89.0,98.5
3588,84.5,89.0,98.5
3454,69.3,89.0,98.5
3454,51.6,89.0,98.5
3453,56.8,89.0,98.5
3386,62.3,89.0,98.5
3565,73.4,89.0,98.0
3482,56.4,89.0,98.0
3462,67.9,89.0,98.0
3449,71.9,89.0,98.0
3443,70.1,89.0,98.0
3422,68.6,89.0,98.0
3373,68.6,89.0,98.0
3370,67.1,89.0,98.0
3366,62.0,89.0,98.0
2744,18.4,89.0,98.0
3458,69.3,89.0,97.5
3457,57.5,89.0,97.5
3419,68.6,89.0,97.5
3409,60.1,89.0,97.5
3404,69.3,89.0,97.5
3402,61.6,89.0,97.5
3395,70.1,89.0,97.5
3352,70.8,89.0,97.5
3348,64.2,89.0,97.5
3344,61.6,89.0,97.5
3337,56.8,89.0,97.5
3335,68.6,89.0,97.5
2925,19.2,89.0,97.5
3419,58.6,89.0,97.0
3400,71.9,89.0,97.0
3393,61.6,89.0,97.0
3378,61.2,89.0,97.0
3376,61.6,89.0,97.0
3367,62.0,89.0,97.0
3361,62.0,89.0,97.0
3344,61.6,89.0,97.0
3183,19.9,89.0,97.0
3115,17.3,89.0,97.0
3006,19.5,89.0,97.0
2781,18.4,89.0,97.0
2648,20.3,89.0,97.0
3494,90.0,89.0,96.5
3424,62.0,89.0,96.5
3386,63.4,89.0,96.5
3381,63.8,89.0,96.5
3371,63.4,89.0,96.5
3365,67.9,89.0,96.5
3347,63.1,89.0,96.5
3354,62.0,89.0,96.0
3422,94.1,89.0,95.0
3408,58.3,89.0,95.0
3347,64.9,89.0,95.0
2863,18.8,89.0,95.0
2720,17.7,89.0,95.0
2149,52.0,89.0,94.5
3302,21.4,89.0,94.0
3134,19.9,89.0,93.5
3216,49.0,89.0,93.0
2970,43.5,89.0,93.0
2798,19.2,89.0,92.5
2824,19.5,89.0,92.0
2739,18.8,89.0,92.0
2960,46.5,89.0,91.5
3057,49.8,89.0,91.0
3049,50.2,89.0,91.0
2118,56.8,89.0,91.0
2102,57.2,89.0,91.0
3046,50.5,89.0,90.5
2753,18.1,89.0,90.5
2155,56.1,89.0,90.5
2117,56.8,89.0,90.5
3053,50.2,89.0,90.0
3048,49.8,89.0,90.0
3045,50.2,89.0,90.0
2921,46.8,89.0,90.0
2744,18.4,89.0,90.0
2126,56.1,89.0,90.0
1936,61.6,89.0,90.0
3176,18.8,89.0,89.5
2980,46.1,89.0,89.5
3055,17.7,89.0,89.0
2561,46.5,89.0,88.5
4117,18.1,89.0,88.0
2951,47.6,89.0,88.0
2944,19.2,89.0,88.0
2943,51.6,89.0,88.0
2855,53.5,89.0,88.0
2627,46.1,89.0,88.0
2943,60.1,89.0,87.5
2867,52.0,89.0,87.5
2844,51.6,89.0,87.5
2834,45.4,89.0,87.5
2668,50.9,89.0,87.5
